DeviceID,Time,Power(kW)
STP 17000TL-10 561,02.12.2019 17:00,0.18
STP 17000TL-10 431,02.12.2019 14:00,10.19
STP 17000TL-10 435,02.12.2019 14:00,8.02
STP 17000TL-10 561,02.12.2019 14:00,8.94
STP 17000TL-10 431,02.12.2019 15:00,6.13
STP 17000TL-10 435,02.12.2019 15:00,5.90
STP 17000TL-10 561,02.12.2019 15:00,5.08
STP 17000TL-10 431,02.12.2019 16:00,0.61
STP 17000TL-10 435,02.12.2019 16:00,0.64
STP 17000TL-10 561,02.12.2019 16:00,1.21
STP 17000TL-10 431,01.12.2019 08:00,0.51
STP 17000TL-10 435,01.12.2019 08:00,0.58
STP 17000TL-10 561,01.12.2019 08:00,0.34
STP 17000TL-10 431,01.12.2019 07:00,0.07
STP 17000TL-10 435,01.12.2019 07:00,0.07
STP 17000TL-10 561,01.12.2019 07:00,0.04
STP 17000TL-10 431,01.12.2019 09:00,1.80
STP 17000TL-10 435,01.12.2019 09:00,1.86
STP 17000TL-10 561,01.12.2019 09:00,1.16
STP 17000TL-10 431,01.12.2019 13:00,10.09
STP 17000TL-10 435,01.12.2019 13:00,9.16
STP 17000TL-10 561,01.12.2019 13:00,8.18
STP 17000TL-10 431,01.12.2019 10:00,4.36
STP 17000TL-10 435,01.12.2019 10:00,4.41
STP 17000TL-10 561,01.12.2019 10:00,3.37
STP 17000TL-10 431,01.12.2019 12:00,9.75
STP 17000TL-10 435,01.12.2019 12:00,8.60
STP 17000TL-10 561,01.12.2019 12:00,7.35
STP 17000TL-10 431,01.12.2019 11:00,7.71
STP 17000TL-10 435,01.12.2019 11:00,7.08
STP 17000TL-10 561,01.12.2019 11:00,5.67
STP 17000TL-10 431,01.12.2019 17:00,0.20
STP 17000TL-10 435,01.12.2019 17:00,0.22
STP 17000TL-10 561,01.12.2019 17:00,0.21
STP 17000TL-10 431,01.12.2019 14:00,8.52
STP 17000TL-10 435,01.12.2019 14:00,8.18
STP 17000TL-10 561,01.12.2019 14:00,7.48
STP 17000TL-10 431,01.12.2019 15:00,4.98
STP 17000TL-10 435,01.12.2019 15:00,4.93
STP 17000TL-10 561,01.12.2019 15:00,4.26
STP 17000TL-10 431,01.12.2019 16:00,0.69
STP 17000TL-10 435,01.12.2019 16:00,0.73
STP 17000TL-10 561,01.12.2019 16:00,0.55
STP 17000TL-10 431,30.11.2019 08:00,0.66
STP 17000TL-10 435,30.11.2019 08:00,0.69
STP 17000TL-10 561,30.11.2019 08:00,0.45
STP 17000TL-10 431,30.11.2019 07:00,0.15
STP 17000TL-10 435,30.11.2019 07:00,0.13
STP 17000TL-10 561,30.11.2019 07:00,0.09
STP 17000TL-10 431,30.11.2019 09:00,1.87
STP 17000TL-10 435,30.11.2019 09:00,1.87
STP 17000TL-10 561,30.11.2019 09:00,1.23
STP 17000TL-10 431,30.11.2019 13:00,10.59
STP 17000TL-10 435,30.11.2019 13:00,9.62
STP 17000TL-10 561,30.11.2019 13:00,8.54
STP 17000TL-10 431,30.11.2019 10:00,4.56
STP 17000TL-10 435,30.11.2019 10:00,4.53
STP 17000TL-10 561,30.11.2019 10:00,3.43
STP 17000TL-10 431,30.11.2019 12:00,10.18
STP 17000TL-10 435,30.11.2019 12:00,9.02
STP 17000TL-10 561,30.11.2019 12:00,7.67
STP 17000TL-10 431,30.11.2019 11:00,8.26
STP 17000TL-10 435,30.11.2019 11:00,7.62
STP 17000TL-10 561,30.11.2019 11:00,6.13
STP 17000TL-10 431,30.11.2019 17:00,0.18
STP 17000TL-10 435,30.11.2019 17:00,0.19
STP 17000TL-10 561,30.11.2019 17:00,0.28
STP 17000TL-10 431,30.11.2019 14:00,9.64
STP 17000TL-10 435,30.11.2019 14:00,9.30
STP 17000TL-10 561,30.11.2019 14:00,8.42
STP 17000TL-10 431,30.11.2019 15:00,5.78
STP 17000TL-10 435,30.11.2019 15:00,5.71
STP 17000TL-10 561,30.11.2019 15:00,4.86
STP 17000TL-10 431,30.11.2019 16:00,0.63
STP 17000TL-10 435,30.11.2019 16:00,0.66
STP 17000TL-10 561,30.11.2019 16:00,1.17
STP 17000TL-10 431,29.11.2019 08:00,0.51
STP 17000TL-10 435,29.11.2019 08:00,0.62
STP 17000TL-10 561,29.11.2019 08:00,0.34
STP 17000TL-10 431,29.11.2019 07:00,0.09
STP 17000TL-10 435,29.11.2019 07:00,0.09
STP 17000TL-10 561,29.11.2019 07:00,0.06
STP 17000TL-10 431,29.11.2019 09:00,1.94
STP 17000TL-10 435,29.11.2019 09:00,1.94
STP 17000TL-10 561,29.11.2019 09:00,1.19
STP 17000TL-10 431,29.11.2019 13:00,10.04
STP 17000TL-10 435,29.11.2019 13:00,9.21
STP 17000TL-10 561,29.11.2019 13:00,8.14
STP 17000TL-10 431,29.11.2019 10:00,4.55
STP 17000TL-10 435,29.11.2019 10:00,4.65
STP 17000TL-10 561,29.11.2019 10:00,3.47
STP 17000TL-10 431,29.11.2019 12:00,9.92
STP 17000TL-10 435,29.11.2019 12:00,8.82
STP 17000TL-10 561,29.11.2019 12:00,7.47
STP 17000TL-10 431,29.11.2019 11:00,7.98
STP 17000TL-10 435,29.11.2019 11:00,7.33
STP 17000TL-10 561,29.11.2019 11:00,5.82
STP 17000TL-10 431,29.11.2019 17:00,0.33
STP 17000TL-10 435,29.11.2019 17:00,0.36
STP 17000TL-10 561,29.11.2019 17:00,0.38
STP 17000TL-10 431,29.11.2019 14:00,9.25
STP 17000TL-10 435,29.11.2019 14:00,8.96
STP 17000TL-10 561,29.11.2019 14:00,8.11
STP 17000TL-10 431,29.11.2019 15:00,5.27
STP 17000TL-10 435,29.11.2019 15:00,5.30
STP 17000TL-10 561,29.11.2019 15:00,4.52
STP 17000TL-10 431,29.11.2019 16:00,1.12
STP 17000TL-10 435,29.11.2019 16:00,1.22
STP 17000TL-10 561,29.11.2019 16:00,1.23
STP 17000TL-10 431,28.11.2019 08:00,0.61
STP 17000TL-10 435,28.11.2019 08:00,0.65
STP 17000TL-10 561,28.11.2019 08:00,0.41
STP 17000TL-10 431,28.11.2019 07:00,0.11
STP 17000TL-10 435,28.11.2019 07:00,0.10
STP 17000TL-10 561,28.11.2019 07:00,0.07
STP 17000TL-10 431,28.11.2019 09:00,2.01
STP 17000TL-10 435,28.11.2019 09:00,1.93
STP 17000TL-10 561,28.11.2019 09:00,1.27
STP 17000TL-10 431,28.11.2019 13:00,9.92
STP 17000TL-10 435,28.11.2019 13:00,9.10
STP 17000TL-10 561,28.11.2019 13:00,7.99
STP 17000TL-10 431,28.11.2019 10:00,4.57
STP 17000TL-10 435,28.11.2019 10:00,4.60
STP 17000TL-10 561,28.11.2019 10:00,3.46
STP 17000TL-10 431,28.11.2019 12:00,9.68
STP 17000TL-10 435,28.11.2019 12:00,8.66
STP 17000TL-10 561,28.11.2019 12:00,7.29
STP 17000TL-10 431,28.11.2019 11:00,7.92
STP 17000TL-10 435,28.11.2019 11:00,7.26
STP 17000TL-10 561,28.11.2019 11:00,5.76
STP 17000TL-10 431,28.11.2019 17:00,0.22
STP 17000TL-10 435,28.11.2019 17:00,0.25
STP 17000TL-10 561,28.11.2019 17:00,0.26
STP 17000TL-10 431,28.11.2019 14:00,8.85
STP 17000TL-10 435,28.11.2019 14:00,8.59
STP 17000TL-10 561,28.11.2019 14:00,7.72
STP 17000TL-10 431,28.11.2019 15:00,5.37
STP 17000TL-10 435,28.11.2019 15:00,5.41
STP 17000TL-10 561,28.11.2019 15:00,4.59
STP 17000TL-10 431,28.11.2019 16:00,0.86
STP 17000TL-10 435,28.11.2019 16:00,0.94
STP 17000TL-10 561,28.11.2019 16:00,0.94
STP 17000TL-10 431,27.11.2019 08:00,0.66
STP 17000TL-10 435,27.11.2019 08:00,0.67
STP 17000TL-10 561,27.11.2019 08:00,0.43
STP 17000TL-10 431,27.11.2019 07:00,0.11
STP 17000TL-10 435,27.11.2019 07:00,0.10
STP 17000TL-10 561,27.11.2019 07:00,0.07
STP 17000TL-10 431,27.11.2019 09:00,2.06
STP 17000TL-10 435,27.11.2019 09:00,1.96
STP 17000TL-10 561,27.11.2019 09:00,1.29
STP 17000TL-10 431,27.11.2019 13:00,10.07
STP 17000TL-10 435,27.11.2019 13:00,4.95
STP 17000TL-10 561,27.11.2019 13:00,8.21
STP 17000TL-10 431,27.11.2019 10:00,4.37
STP 17000TL-10 435,27.11.2019 10:00,4.64
STP 17000TL-10 561,27.11.2019 10:00,3.51
STP 17000TL-10 431,27.11.2019 12:00,10.19
STP 17000TL-10 435,27.11.2019 12:00,7.39
STP 17000TL-10 561,27.11.2019 12:00,7.55
STP 17000TL-10 431,27.11.2019 11:00,8.20
STP 17000TL-10 435,27.11.2019 11:00,6.68
STP 17000TL-10 561,27.11.2019 11:00,5.88
STP 17000TL-10 431,27.11.2019 17:00,0.29
STP 17000TL-10 435,27.11.2019 17:00,0.31
STP 17000TL-10 561,27.11.2019 17:00,0.31
STP 17000TL-10 431,27.11.2019 14:00,9.78
STP 17000TL-10 435,27.11.2019 14:00,6.73
STP 17000TL-10 561,27.11.2019 14:00,8.55
STP 17000TL-10 431,27.11.2019 15:00,5.47
STP 17000TL-10 435,27.11.2019 15:00,5.54
STP 17000TL-10 561,27.11.2019 15:00,4.96
STP 17000TL-10 431,27.11.2019 16:00,1.51
STP 17000TL-10 435,27.11.2019 16:00,1.52
STP 17000TL-10 561,27.11.2019 16:00,1.45
STP 17000TL-10 431,26.11.2019 08:00,0.75
STP 17000TL-10 435,26.11.2019 08:00,0.71
STP 17000TL-10 561,26.11.2019 08:00,0.50
STP 17000TL-10 431,26.11.2019 07:00,0.11
STP 17000TL-10 435,26.11.2019 07:00,0.11
STP 17000TL-10 561,26.11.2019 07:00,0.08
STP 17000TL-10 431,26.11.2019 09:00,2.10
STP 17000TL-10 435,26.11.2019 09:00,1.99
STP 17000TL-10 561,26.11.2019 09:00,1.53
STP 17000TL-10 431,26.11.2019 13:00,9.57
STP 17000TL-10 435,26.11.2019 13:00,8.82
STP 17000TL-10 561,26.11.2019 13:00,7.73
STP 17000TL-10 431,26.11.2019 10:00,4.66
STP 17000TL-10 435,26.11.2019 10:00,4.71
STP 17000TL-10 561,26.11.2019 10:00,3.57
STP 17000TL-10 431,26.11.2019 12:00,9.67
STP 17000TL-10 435,26.11.2019 12:00,8.70
STP 17000TL-10 561,26.11.2019 12:00,7.31
STP 17000TL-10 431,26.11.2019 11:00,7.73
STP 17000TL-10 435,26.11.2019 11:00,7.27
STP 17000TL-10 561,26.11.2019 11:00,5.77
STP 17000TL-10 431,26.11.2019 17:00,0.24
STP 17000TL-10 435,26.11.2019 17:00,0.26
STP 17000TL-10 561,26.11.2019 17:00,0.28
STP 17000TL-10 431,26.11.2019 14:00,8.49
STP 17000TL-10 435,26.11.2019 14:00,8.10
STP 17000TL-10 561,26.11.2019 14:00,7.37
STP 17000TL-10 431,26.11.2019 15:00,5.30
STP 17000TL-10 435,26.11.2019 15:00,5.27
STP 17000TL-10 561,26.11.2019 15:00,4.66
STP 17000TL-10 431,26.11.2019 16:00,1.13
STP 17000TL-10 435,26.11.2019 16:00,1.23
STP 17000TL-10 561,26.11.2019 16:00,1.22
STP 17000TL-10 431,25.11.2019 08:00,0.94
STP 17000TL-10 435,25.11.2019 08:00,0.90
STP 17000TL-10 561,25.11.2019 08:00,0.76
STP 17000TL-10 431,25.11.2019 07:00,0.13
STP 17000TL-10 435,25.11.2019 07:00,0.08
STP 17000TL-10 561,25.11.2019 07:00,0.10
STP 17000TL-10 431,25.11.2019 09:00,2.48
STP 17000TL-10 435,25.11.2019 09:00,2.39
STP 17000TL-10 561,25.11.2019 09:00,1.99
STP 17000TL-10 431,25.11.2019 13:00,10.10
STP 17000TL-10 435,25.11.2019 13:00,9.39
STP 17000TL-10 561,25.11.2019 13:00,8.37
STP 17000TL-10 431,25.11.2019 10:00,4.05
STP 17000TL-10 435,25.11.2019 10:00,3.90
STP 17000TL-10 561,25.11.2019 10:00,3.35
STP 17000TL-10 431,25.11.2019 12:00,8.56
STP 17000TL-10 435,25.11.2019 12:00,7.96
STP 17000TL-10 561,25.11.2019 12:00,6.88
STP 17000TL-10 431,25.11.2019 11:00,5.24
STP 17000TL-10 435,25.11.2019 11:00,5.14
STP 17000TL-10 561,25.11.2019 11:00,4.44
STP 17000TL-10 431,25.11.2019 17:00,0.18
STP 17000TL-10 435,25.11.2019 17:00,0.20
STP 17000TL-10 561,25.11.2019 17:00,0.21
STP 17000TL-10 431,25.11.2019 14:00,8.80
STP 17000TL-10 435,25.11.2019 14:00,8.58
STP 17000TL-10 561,25.11.2019 14:00,7.84
STP 17000TL-10 431,25.11.2019 15:00,6.18
STP 17000TL-10 435,25.11.2019 15:00,6.30
STP 17000TL-10 561,25.11.2019 15:00,5.54
STP 17000TL-10 431,25.11.2019 16:00,0.71
STP 17000TL-10 435,25.11.2019 16:00,0.76
STP 17000TL-10 561,25.11.2019 16:00,1.19
STP 17000TL-10 431,24.11.2019 08:00,0.56
STP 17000TL-10 435,24.11.2019 08:00,0.71
STP 17000TL-10 561,24.11.2019 08:00,0.38
STP 17000TL-10 431,24.11.2019 07:00,0.13
STP 17000TL-10 435,24.11.2019 07:00,0.12
STP 17000TL-10 561,24.11.2019 07:00,0.08
STP 17000TL-10 431,24.11.2019 09:00,1.90
STP 17000TL-10 435,24.11.2019 09:00,2.14
STP 17000TL-10 561,24.11.2019 09:00,1.38
STP 17000TL-10 431,24.11.2019 13:00,9.63
STP 17000TL-10 435,24.11.2019 13:00,8.86
STP 17000TL-10 561,24.11.2019 13:00,7.90
STP 17000TL-10 431,24.11.2019 10:00,5.19
STP 17000TL-10 435,24.11.2019 10:00,5.07
STP 17000TL-10 561,24.11.2019 10:00,3.77
STP 17000TL-10 431,24.11.2019 12:00,9.51
STP 17000TL-10 435,24.11.2019 12:00,8.49
STP 17000TL-10 561,24.11.2019 12:00,7.25
STP 17000TL-10 431,24.11.2019 11:00,8.44
STP 17000TL-10 435,24.11.2019 11:00,7.70
STP 17000TL-10 561,24.11.2019 11:00,6.20
STP 17000TL-10 431,24.11.2019 17:00,0.47
STP 17000TL-10 435,24.11.2019 17:00,0.51
STP 17000TL-10 561,24.11.2019 17:00,0.52
STP 17000TL-10 431,24.11.2019 14:00,8.35
STP 17000TL-10 435,24.11.2019 14:00,8.10
STP 17000TL-10 561,24.11.2019 14:00,7.38
STP 17000TL-10 431,24.11.2019 15:00,4.45
STP 17000TL-10 435,24.11.2019 15:00,4.55
STP 17000TL-10 561,24.11.2019 15:00,4.11
STP 17000TL-10 431,24.11.2019 16:00,1.43
STP 17000TL-10 435,24.11.2019 16:00,1.51
STP 17000TL-10 561,24.11.2019 16:00,1.50
STP 17000TL-10 431,23.11.2019 08:00,0.58
STP 17000TL-10 435,23.11.2019 08:00,0.75
STP 17000TL-10 561,23.11.2019 08:00,0.40
STP 17000TL-10 431,23.11.2019 07:00,0.14
STP 17000TL-10 435,23.11.2019 07:00,0.09
STP 17000TL-10 561,23.11.2019 07:00,0.10
STP 17000TL-10 431,23.11.2019 09:00,2.08
STP 17000TL-10 435,23.11.2019 09:00,2.14
STP 17000TL-10 561,23.11.2019 09:00,1.40
STP 17000TL-10 431,23.11.2019 13:00,10.20
STP 17000TL-10 435,23.11.2019 13:00,9.48
STP 17000TL-10 561,23.11.2019 13:00,8.36
STP 17000TL-10 431,23.11.2019 10:00,5.16
STP 17000TL-10 435,23.11.2019 10:00,4.99
STP 17000TL-10 561,23.11.2019 10:00,3.77
STP 17000TL-10 431,23.11.2019 12:00,10.12
STP 17000TL-10 435,23.11.2019 12:00,9.03
STP 17000TL-10 561,23.11.2019 12:00,7.69
STP 17000TL-10 431,23.11.2019 11:00,8.27
STP 17000TL-10 435,23.11.2019 11:00,7.53
STP 17000TL-10 561,23.11.2019 11:00,6.07
STP 17000TL-10 431,23.11.2019 17:00,0.22
STP 17000TL-10 435,23.11.2019 17:00,0.24
STP 17000TL-10 561,23.11.2019 17:00,0.24
STP 17000TL-10 431,23.11.2019 14:00,8.79
STP 17000TL-10 435,23.11.2019 14:00,8.56
STP 17000TL-10 561,23.11.2019 14:00,7.75
STP 17000TL-10 431,23.11.2019 15:00,5.52
STP 17000TL-10 435,23.11.2019 15:00,5.72
STP 17000TL-10 561,23.11.2019 15:00,5.09
STP 17000TL-10 431,23.11.2019 16:00,1.17
STP 17000TL-10 435,23.11.2019 16:00,1.25
STP 17000TL-10 561,23.11.2019 16:00,1.27
STP 17000TL-10 431,22.11.2019 08:00,0.65
STP 17000TL-10 435,22.11.2019 08:00,0.65
STP 17000TL-10 561,22.11.2019 08:00,0.58
STP 17000TL-10 431,22.11.2019 07:00,0.08
STP 17000TL-10 435,22.11.2019 07:00,0.07
STP 17000TL-10 561,22.11.2019 07:00,0.04
STP 17000TL-10 431,22.11.2019 09:00,2.59
STP 17000TL-10 435,22.11.2019 09:00,2.54
STP 17000TL-10 561,22.11.2019 09:00,2.10
STP 17000TL-10 431,22.11.2019 13:00,10.69
STP 17000TL-10 435,22.11.2019 13:00,9.84
STP 17000TL-10 561,22.11.2019 13:00,8.78
STP 17000TL-10 431,22.11.2019 10:00,4.68
STP 17000TL-10 435,22.11.2019 10:00,4.56
STP 17000TL-10 561,22.11.2019 10:00,3.57
STP 17000TL-10 431,22.11.2019 12:00,10.64
STP 17000TL-10 435,22.11.2019 12:00,9.52
STP 17000TL-10 561,22.11.2019 12:00,8.06
STP 17000TL-10 431,22.11.2019 11:00,6.91
STP 17000TL-10 435,22.11.2019 11:00,6.30
STP 17000TL-10 561,22.11.2019 11:00,5.02
STP 17000TL-10 431,22.11.2019 17:00,0.25
STP 17000TL-10 435,22.11.2019 17:00,0.27
STP 17000TL-10 561,22.11.2019 17:00,0.29
STP 17000TL-10 431,22.11.2019 14:00,9.54
STP 17000TL-10 435,22.11.2019 14:00,9.27
STP 17000TL-10 561,22.11.2019 14:00,8.45
STP 17000TL-10 431,22.11.2019 15:00,5.89
STP 17000TL-10 435,22.11.2019 15:00,6.17
STP 17000TL-10 561,22.11.2019 15:00,5.47
STP 17000TL-10 431,22.11.2019 16:00,0.92
STP 17000TL-10 435,22.11.2019 16:00,0.98
STP 17000TL-10 561,22.11.2019 16:00,0.99
STP 17000TL-10 431,21.11.2019 08:00,0.65
STP 17000TL-10 435,21.11.2019 08:00,0.85
STP 17000TL-10 561,21.11.2019 08:00,0.44
STP 17000TL-10 431,21.11.2019 07:00,0.12
STP 17000TL-10 435,21.11.2019 07:00,0.12
STP 17000TL-10 561,21.11.2019 07:00,0.09
STP 17000TL-10 431,21.11.2019 09:00,2.76
STP 17000TL-10 435,21.11.2019 09:00,2.46
STP 17000TL-10 561,21.11.2019 09:00,1.71
STP 17000TL-10 431,21.11.2019 13:00,9.68
STP 17000TL-10 435,21.11.2019 13:00,8.79
STP 17000TL-10 561,21.11.2019 13:00,7.90
STP 17000TL-10 431,21.11.2019 10:00,5.56
STP 17000TL-10 435,21.11.2019 10:00,5.48
STP 17000TL-10 561,21.11.2019 10:00,4.12
STP 17000TL-10 431,21.11.2019 12:00,10.45
STP 17000TL-10 435,21.11.2019 12:00,9.35
STP 17000TL-10 561,21.11.2019 12:00,8.00
STP 17000TL-10 431,21.11.2019 11:00,7.74
STP 17000TL-10 435,21.11.2019 11:00,7.28
STP 17000TL-10 561,21.11.2019 11:00,5.89
STP 17000TL-10 431,21.11.2019 17:00,0.29
STP 17000TL-10 435,21.11.2019 17:00,0.33
STP 17000TL-10 561,21.11.2019 17:00,0.37
STP 17000TL-10 431,21.11.2019 14:00,10.23
STP 17000TL-10 435,21.11.2019 14:00,9.75
STP 17000TL-10 561,21.11.2019 14:00,9.03
STP 17000TL-10 431,21.11.2019 15:00,6.73
STP 17000TL-10 435,21.11.2019 15:00,7.05
STP 17000TL-10 561,21.11.2019 15:00,6.37
STP 17000TL-10 431,21.11.2019 16:00,1.09
STP 17000TL-10 435,21.11.2019 16:00,1.19
STP 17000TL-10 561,21.11.2019 16:00,1.22
STP 17000TL-10 431,20.11.2019 08:00,0.51
STP 17000TL-10 435,20.11.2019 08:00,0.84
STP 17000TL-10 561,20.11.2019 08:00,0.37
STP 17000TL-10 431,20.11.2019 07:00,0.10
STP 17000TL-10 435,20.11.2019 07:00,0.10
STP 17000TL-10 561,20.11.2019 07:00,0.07
STP 17000TL-10 431,20.11.2019 09:00,2.40
STP 17000TL-10 435,20.11.2019 09:00,2.38
STP 17000TL-10 561,20.11.2019 09:00,1.49
STP 17000TL-10 431,20.11.2019 13:00,11.41
STP 17000TL-10 435,20.11.2019 13:00,10.24
STP 17000TL-10 561,20.11.2019 13:00,9.31
STP 17000TL-10 431,20.11.2019 10:00,5.80
STP 17000TL-10 435,20.11.2019 10:00,5.60
STP 17000TL-10 561,20.11.2019 10:00,4.17
STP 17000TL-10 431,20.11.2019 12:00,11.25
STP 17000TL-10 435,20.11.2019 12:00,9.90
STP 17000TL-10 561,20.11.2019 12:00,8.50
STP 17000TL-10 431,20.11.2019 11:00,9.25
STP 17000TL-10 435,20.11.2019 11:00,8.37
STP 17000TL-10 561,20.11.2019 11:00,6.74
STP 17000TL-10 431,20.11.2019 17:00,0.20
STP 17000TL-10 435,20.11.2019 17:00,0.22
STP 17000TL-10 561,20.11.2019 17:00,0.38
STP 17000TL-10 431,20.11.2019 14:00,10.51
STP 17000TL-10 435,20.11.2019 14:00,9.97
STP 17000TL-10 561,20.11.2019 14:00,9.24
STP 17000TL-10 431,20.11.2019 15:00,6.73
STP 17000TL-10 435,20.11.2019 15:00,7.15
STP 17000TL-10 561,20.11.2019 15:00,6.46
STP 17000TL-10 431,20.11.2019 16:00,0.66
STP 17000TL-10 435,20.11.2019 16:00,0.70
STP 17000TL-10 561,20.11.2019 16:00,1.33
STP 17000TL-10 435,20.11.2019 18:00,0.00
STP 17000TL-10 561,20.11.2019 18:00,0.00
STP 17000TL-10 431,19.11.2019 08:00,0.65
STP 17000TL-10 435,19.11.2019 08:00,0.88
STP 17000TL-10 561,19.11.2019 08:00,0.38
STP 17000TL-10 431,19.11.2019 07:00,0.11
STP 17000TL-10 435,19.11.2019 07:00,0.11
STP 17000TL-10 561,19.11.2019 07:00,0.08
STP 17000TL-10 431,19.11.2019 09:00,2.79
STP 17000TL-10 435,19.11.2019 09:00,2.44
STP 17000TL-10 561,19.11.2019 09:00,1.52
STP 17000TL-10 431,19.11.2019 13:00,11.35
STP 17000TL-10 435,19.11.2019 13:00,10.50
STP 17000TL-10 561,19.11.2019 13:00,9.35
STP 17000TL-10 431,19.11.2019 10:00,5.98
STP 17000TL-10 435,19.11.2019 10:00,5.79
STP 17000TL-10 561,19.11.2019 10:00,4.25
STP 17000TL-10 431,19.11.2019 12:00,11.22
STP 17000TL-10 435,19.11.2019 12:00,10.10
STP 17000TL-10 561,19.11.2019 12:00,8.57
STP 17000TL-10 431,19.11.2019 11:00,9.26
STP 17000TL-10 435,19.11.2019 11:00,8.50
STP 17000TL-10 561,19.11.2019 11:00,6.80
STP 17000TL-10 431,19.11.2019 17:00,0.23
STP 17000TL-10 435,19.11.2019 17:00,0.26
STP 17000TL-10 561,19.11.2019 17:00,0.35
STP 17000TL-10 431,19.11.2019 14:00,10.32
STP 17000TL-10 435,19.11.2019 14:00,10.11
STP 17000TL-10 561,19.11.2019 14:00,9.18
STP 17000TL-10 431,19.11.2019 15:00,6.66
STP 17000TL-10 435,19.11.2019 15:00,7.24
STP 17000TL-10 561,19.11.2019 15:00,6.50
STP 17000TL-10 431,19.11.2019 16:00,0.74
STP 17000TL-10 435,19.11.2019 16:00,0.80
STP 17000TL-10 561,19.11.2019 16:00,1.31
STP 17000TL-10 431,19.11.2019 18:00,0.00
STP 17000TL-10 435,19.11.2019 18:00,0.00
STP 17000TL-10 561,19.11.2019 18:00,0.00
STP 17000TL-10 431,18.11.2019 08:00,0.68
STP 17000TL-10 435,18.11.2019 08:00,0.91
STP 17000TL-10 561,18.11.2019 08:00,0.45
STP 17000TL-10 431,18.11.2019 07:00,0.13
STP 17000TL-10 435,18.11.2019 07:00,0.12
STP 17000TL-10 561,18.11.2019 07:00,0.09
STP 17000TL-10 431,18.11.2019 09:00,2.72
STP 17000TL-10 435,18.11.2019 09:00,2.50
STP 17000TL-10 561,18.11.2019 09:00,1.59
STP 17000TL-10 431,18.11.2019 13:00,11.43
STP 17000TL-10 435,18.11.2019 13:00,9.61
STP 17000TL-10 561,18.11.2019 13:00,9.44
STP 17000TL-10 431,18.11.2019 10:00,6.22
STP 17000TL-10 435,18.11.2019 10:00,5.97
STP 17000TL-10 561,18.11.2019 10:00,4.35
STP 17000TL-10 431,18.11.2019 12:00,11.32
STP 17000TL-10 435,18.11.2019 12:00,10.14
STP 17000TL-10 561,18.11.2019 12:00,8.65
STP 17000TL-10 431,18.11.2019 11:00,9.38
STP 17000TL-10 435,18.11.2019 11:00,8.58
STP 17000TL-10 561,18.11.2019 11:00,6.88
STP 17000TL-10 431,18.11.2019 17:00,0.22
STP 17000TL-10 435,18.11.2019 17:00,0.25
STP 17000TL-10 561,18.11.2019 17:00,0.38
STP 17000TL-10 431,18.11.2019 14:00,10.05
STP 17000TL-10 435,18.11.2019 14:00,8.93
STP 17000TL-10 561,18.11.2019 14:00,8.93
STP 17000TL-10 431,18.11.2019 15:00,6.91
STP 17000TL-10 435,18.11.2019 15:00,7.51
STP 17000TL-10 561,18.11.2019 15:00,6.83
STP 17000TL-10 431,18.11.2019 16:00,0.71
STP 17000TL-10 435,18.11.2019 16:00,0.77
STP 17000TL-10 561,18.11.2019 16:00,1.38
STP 17000TL-10 435,18.11.2019 18:00,0.00
STP 17000TL-10 561,18.11.2019 18:00,0.00
STP 17000TL-10 431,17.11.2019 08:00,0.77
STP 17000TL-10 435,17.11.2019 08:00,0.90
STP 17000TL-10 561,17.11.2019 08:00,0.50
STP 17000TL-10 431,17.11.2019 07:00,0.15
STP 17000TL-10 435,17.11.2019 07:00,0.14
STP 17000TL-10 561,17.11.2019 07:00,0.10
STP 17000TL-10 431,17.11.2019 09:00,1.57
STP 17000TL-10 435,17.11.2019 09:00,1.62
STP 17000TL-10 561,17.11.2019 09:00,0.91
STP 17000TL-10 431,17.11.2019 13:00,11.40
STP 17000TL-10 435,17.11.2019 13:00,1.09
STP 17000TL-10 561,17.11.2019 13:00,9.32
STP 17000TL-10 431,17.11.2019 12:00,11.07
STP 17000TL-10 435,17.11.2019 12:00,7.22
STP 17000TL-10 561,17.11.2019 12:00,8.32
STP 17000TL-10 431,17.11.2019 11:00,6.89
STP 17000TL-10 435,17.11.2019 11:00,6.02
STP 17000TL-10 561,17.11.2019 11:00,5.03
STP 17000TL-10 431,17.11.2019 17:00,0.22
STP 17000TL-10 435,17.11.2019 17:00,0.24
STP 17000TL-10 561,17.11.2019 17:00,0.34
STP 17000TL-10 431,17.11.2019 14:00,10.59
STP 17000TL-10 435,17.11.2019 14:00,2.18
STP 17000TL-10 561,17.11.2019 14:00,9.37
STP 17000TL-10 431,17.11.2019 15:00,6.69
STP 17000TL-10 435,17.11.2019 15:00,5.60
STP 17000TL-10 561,17.11.2019 15:00,6.61
STP 17000TL-10 431,17.11.2019 16:00,0.79
STP 17000TL-10 435,17.11.2019 16:00,0.87
STP 17000TL-10 561,17.11.2019 16:00,1.38
STP 17000TL-10 431,16.11.2019 08:00,0.81
STP 17000TL-10 435,16.11.2019 08:00,0.96
STP 17000TL-10 561,16.11.2019 08:00,0.52
STP 17000TL-10 431,16.11.2019 07:00,0.16
STP 17000TL-10 435,16.11.2019 07:00,0.15
STP 17000TL-10 561,16.11.2019 07:00,0.11
STP 17000TL-10 431,16.11.2019 09:00,2.62
STP 17000TL-10 435,16.11.2019 09:00,2.45
